projection_id,projection_entity_id,x,y
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_989EF1C4D930B896235E54B8,0.62079966,0.42696726
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_997C03935A27180622ABD8CA,0.98425364,0.48028636
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_99DE6E74C87FE441360BFED2,0.25334173,0.59214884
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_99E7A87B8B4B5FE24B2B032D,0.6517025,0.38945284
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_99F3D465D2EF78AF1094767C,0.2805458,0.53438103
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9A564F880162D65E814896F2,0.74852455,0.5163551
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9A6AB16244B8C3ED5076F0E6,0.5395922,0.5449482
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9B203CB2BBF3CADF24DDE082,0.0062443595,0.68630934
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9B2DE1D513EC7C27B3DB6C26,0.6256855,0.5170617
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9B32F6FA98726988EF7E6C1B,0.69665515,0.23205225
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9BABE12DA6CD3F4792CE3614,0.54214805,0.32850945
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9C2A10CB8CE621BB186CC5BF,0.9771384,0.49311402
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9D669446804FA3AAA2125823,0.7761535,0.1802165
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9D9A419A03A50C538A939403,0.06876763,0.8252177
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9DF6DA020D3FED49F830A159,0.27393508,0.3193419
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9E1758A97B517CF2D51B7F54,0.5526178,0.18319438
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9EE0394B971766AF4CCD0CDC,0.9370626,0.8118123
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9F320E9488FEE05EC58BCE0A,0.13338156,0.6599182
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9F48EAE54DA313805BC72145,0.7684472,0.41427982
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9F64D7C37E0FC19A103A9B55,0.09428969,0.70026773
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A02AA5F832061706F92DEBAE,0.7785678,0.15900947
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A0973895C1F13334A2269184,0.10323255,0.64421654
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A0AB2955DD6FE6357EFE3353,0.16286722,0.70703506
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A0FD4F3ADD6788A5A56ECDFE,0.44649866,0.5184689
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A162A8128C00E38C2403AB36,0.66427964,0.42830423
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A1633B946A3C1608E54A5A89,0.5947638,0.4262313
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A166BB1FCF799221823B99BC,0.54510057,0.18014678
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A1683E0269BAFE2F664BEDA8,0.0862132,0.6672155
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A1B8858C6B73054C31C54BF8,0.75154376,0.5133829
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A1FB06C0BC421B85F48E0958,0.34565848,0.35557264
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A23D8481239C1D6629C449F9,0.7016248,0.9926987
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A2D198CFF6B2BA1C1A99E486,0.20377868,0.60493267
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A30F609AF601E1D70B0FE8F7,0.08672606,0.6971998
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A43F2850FC01356E2BA98F3F,0.09048504,0.68653685
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A48758E3713151D9D26A58DF,0.13336645,0.58717287
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A4CD72043D4C5A8598EDD59C,0.7755394,0.40938202
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A4F2FEA59E3F0E95C20A2415,0.63849705,0.42381522
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A4F6E961DE29CF45013E6639,0.48176375,0.40839624
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A50BAC59D76D7364AD115D1A,0.9889987,0.47666404
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A51D9AFEE44B0B583B5C612A,0.48241884,0.4065871
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A535F075D9203371FD2ECD43,0.7771185,0.14983007
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A5998DD42CE0EFDA875BF8D9,0.32500315,0.34852287
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A5EC117C0C5EF3ACD0611657,0.7640344,0.15942301
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A62F3D8190C81AFAB39C7E13,0.44898298,0.51583004
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A68431430A720E49F569FAD8,0.33845875,0.5672248
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A6E0225BCBBAFEC9ECFFE9F8,0.28080085,0.32454303
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A71FCC1701690CF3852BD369,0.1661416,0.6279654
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A79482DACDAE17CC1B346DD0,0.28992417,0.66691214
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A8170843038E0C25E91B1D6A,0.258593,0.56670225
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A872AF1C0241C2FE08703452,0.76041543,0.18042687
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A8D1769CEC96B12014C1E30A,0.27212515,0.32167765
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_A9FDC10D4DA6E3DFDD168EEE,0.20170729,0.67814463
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AA3E2A2B8B8B1E8D8AEBC015,0.6094395,0.43075305
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AA462C7204A6E90AA855B54E,0.1141908,0.6210355
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AA91CA67724FAEC02B6E5D5E,0.123314604,0.669214
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AAE77705F1BCF59E9BEFB3AB,0.9558001,0.82592255
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AB13B9803CB5E7BDAF95943C,0.109135754,0.6305898
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ABD1C5ABE6CAA1D1D57D9D97,0.53099144,0.19298212
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AC2D3633D5E4BB106FBF5352,0.65735674,0.42461565
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ACDA28AEB4B8362E04E5F7E2,0.22177154,0.5573603
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AD7D4F9FEF1D19C4D3B64E8A,0.031546075,0.6816536
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ADED54D184DB1EB27695A2C2,0.05103933,0.73478895
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AE8BFF886C91A42252DE238E,0.105269305,0.6463623
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AEDD8346877D95B432B89F96,0.48423043,0.40655875
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AEEE03948E4041F3D3F27A3D,0.33870566,0.56546223
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AF0740FE62AB872B1E2D77DC,0.10219333,0.6988092
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AF27C68D77E391C40288C6EE,0.70526826,0.98846924
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AF525085EA4F71D7EBD67BC0,0.5308,0.5491694
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_AFD76FB89025F8EE8FBDFC0A,0.3090239,0.59566474
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B016E68DE406D97C6B07BAA8,0.94347507,0.8165507
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B04767FCAB5AC2B2B1903D2B,0.21153924,0.7783871
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B111AB222B790EC2B9B4D2AE,0.030296614,0.67724246
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B18FD44688C4AFDF3B9F6ACB,0.9892591,0.47402093
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B19D08179186CDE0918D2538,0.63081735,0.5043214
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B1E991D371BE722772832895,0.3399343,0.5663611
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B212718D642F82E192F98562,0.9887449,0.48278764
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B27B3CAEDA6A6F9865152B7A,0.14014816,0.65719086
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B30E6A72DB7D4600FF9A18B1,0.94740343,0.82053995
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B37F7E32BDB67718FE111285,0.09432416,0.7309215
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B3AB9739B9ABB34845C72402,0.06129093,0.8417483
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B3AF8F6F74683E74A4356FE5,0.018393828,0.684949
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B41D3D16950DAB876104F990,0.54248,0.17750031
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B4C9EB57009D05FDC9513AFE,0.9969574,0.4775905
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B54CAEED5F0A8396E2B10A87,0.48485112,0.4037129
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B5846E4987BA3289254333A0,0.76829237,0.18990244
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B5BC710FAAC4B66633212ABA,0.78731966,0.15192802
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B5DE9F3C58C9D2C6C82882FD,0.20299846,0.57023215
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B64932B94914844DC6F0F3B4,0.14318272,0.52866584
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B69C1B800D6726150729877E,0.54437953,0.3321552
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B6D5B0437B72C60E0159BCA1,0.7764842,0.14872478
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B77DD6D0E33C0C7AFD468446,0.65776104,0.40003452
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B77F3C6122B3993AB2103E5A,0.2026174,0.55999184
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B7F97BB77A801F7F7E6AC9A2,0.7322545,0.31435493
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B829B3453C27471B6BB38DA4,0.45635694,0.5089187
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B872A4D3D18D828F82C3EBF9,0.94289726,0.81447506
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B8740D623D9FBB9534F6AC53,0.27469492,0.32425958
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B8BA6F12F5C72454DE399CC0,0.6193129,0.42387706
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B9C9D99E859BE7BEAE27C8ED,0.9744261,0.48771045
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_B9D6BBFA472AD2DF2A8B7A8B,0.76304436,0.42136717
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BA27DE8EA1A7ED55D5484355,0.58882374,0.40559322
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BA9B843A350D6151A7C1BA9C,0.7503695,0.5167608
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BADA23B062CD6791F58738A6,0.71065295,0.9882866
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BAF7736EBE545659A7E4FE91,0.21466012,0.77717257
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BB0E2DEBBF4DC05EC1035FE5,0.33946335,0.5668951
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BB31C76F7E4A17F7599AB8FF,0.95559764,0.82890105
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BB7C2974FE49C15A40C715B3,0.18418948,0.67682755
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BBE364A26670CD1A4E4A9200,0.3621835,0.0030408888
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BC3C55ECA87869BABC0B4EDE,0.5505043,0.5305637
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BCA47C518CDB2A3544FD8F3D,0.3263684,0.30162427
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BCB3E2F5A2D55852327D6ED9,0.95163196,0.8228731
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BCE6C0EC9E1756FEDCEE87B1,0.473705,0.41538203
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BDD082A90BBD0184FA952028,0.12949544,0.76268655
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BDD11A0D1B8DFF0EB8EC789E,0.9453702,0.82111657
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BE06D9F3269D0A405441534E,0.5511709,0.18552172
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BEE1CA21397DC3E0577CDF15,0.06361034,0.84064376
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BEEE472A811B0E5E43806BA2,0.18441582,0.6736314
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BFA0A35A01AA5F2D36842FCE,0.046773445,0.4932409
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BFC0703C53BDF81069A21A4F,0.028039971,0.67102057
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_BFECDC7173BCFEFDE4650773,0.37177756,0.6431667
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C0054D9C7948231CD25C3CBA,0.6241164,0.40095896
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C0B8359A9AF6A6C54FE18E77,0.14379874,0.5223765
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C120FC5D93713CFAEFF1289E,0.12375401,0.5896383
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C1754F331C23604BB2996FC3,0.74688196,0.16870402
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C18615B25CDD5D4EA703542E,0.12396874,0.7019225
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C1A9F974ED4383279E1CC006,0.041007977,0.74385184
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C20FD928E364D2131A490508,0.11428302,0.6598524
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C22366A791F62599415FB48C,0.21494116,0.77928597
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C25C6046E9730CE983623D53,0.08110281,0.6098053
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C2A51AC8A6F956B435DE094B,0.65254366,0.5012421
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C2C271FC484C530E6ACEA591,0.112513505,0.6232978
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C34BD4BE07F3C1EB8FFC95AC,0.29230934,0.6636079
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C36785D54D907DA27453555E,0.36013994,0.0002884861
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C3B23B7637BD43677262AF10,0.27312145,0.32067186
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C49DE73C872C55FBD8827C1A,0.6973876,0.98287165
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C51095E85D30858D78250F42,0.613421,0.37172848
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C5226F0AEC21B1BE957D1D28,0.66139,0.36585698
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C55DC27DE2BB28C4C782ED40,0.95231,0.81418496
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C58E644374EE9ADBA7613BF7,0.109017,0.70028025
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C61783B319703D1FB1A80EFE,0.13105933,0.6492748
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C6988CC91F53858994ABC146,0.2089622,0.5522078
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C6CFDFAB8EC8976A7826F187,0.5781283,0.4251709
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C6E37FD85A84E0CB5DA739C6,0.7649832,0.41341537
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C721DB6813968EB433185BB0,0.13966587,0.5243323
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C77655BCC2BE0E9877422541,0.5446757,0.32749623
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C79EE8249B7980733056925F,0.25190187,0.5662561
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C79F154A223A22F2E75819B0,0.5427592,0.54232365
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C7C86FACA9B303243707DB77,0.20381476,0.5883025
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C858778BAA69CCA8722EB64A,0.7453371,0.5126117
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C8855599A0164A1C7709CCA8,0.32767275,0.30406734
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C8C89D5DD310EFC6A4AE34DC,0.261669,0.7052796
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C900A3F442E7B2B16CC4745B,0.6226184,0.51310503
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C9447F7149061D96FFEF53C5,0.77285546,0.41574183
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C967D8A788C916E3C15D4E2E,0.6453519,0.37945196
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_C99ABE096702311326D0681C,0.14375143,0.51971936
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CA4CF2347594C4CE813F5D39,0.2142346,0.7298891
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CA56D203F0A802C72BCC7409,0.70821315,0.9935067
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CA7146D56F4F0BD57C26E627,0.10061114,0.7119406
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CB8060745D4DAAD697AD95F2,0.9541374,0.8252855
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CBBF4EF26BACDA1D6AE2B879,0.06354038,0.8358333
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CBCE8F05811149BD6EA23F64,0.62297356,0.49839354
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CBE207C1CF2C1C706C5E2C6D,0.09490443,0.7076544
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CD91E736EBFABD16644093A4,0.53863144,0.17384583
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CDC32B2704FCC1D4A04B4356,0.628378,0.5099457
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CEA69E08BF0DC1EF0C01500B,0.32327726,0.3467671
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CEE49191F5052E706EE7F60A,0.0039184336,0.57821643
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CF2A5FB13C8E1A873AE7B9DF,0.1284988,0.5574914
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CF3F0FCD63C0131861F397DA,0.94748235,0.8213222
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CFCCCFB6F91422FCDB11FE9A,0.17533505,0.6209721
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_CFD49000AFBDF5E1FD586E67,0.12762596,0.5748015
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D0C8EDCB45108BDC38C5E114,0.16078162,0.6715822
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D1A12F6C84232A1E0C34DED9,0.54643273,0.18193826
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D25A34EB315A3A9349924430,0.6171036,0.43401465
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D2DFC0D218CB8579EF7AA2F7,0.15888222,0.6740575
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D372355C440F7B09BF7F7F1D,0.12563379,0.66887575
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D38F991EC543E6B2B3736821,0.48460805,0.4057067
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D3A3E907513CD34A1D7321E6,0.33553025,0.35379782
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D3BA5D4B306C85F2E73C49B6,0.5474056,0.41055977
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D41FE3385F806E438413E1CA,0.16406214,0.63052016
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D4CDE9E042185387D05C7F67,0.7457415,0.18116471
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D51D906D5256333D49A725AC,0.11512838,0.6197977
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D575DDF218FD62DFCE1B019B,0.7379462,0.19942428
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D5CBF0ED78FC80DC70EB7FAC,0.6010818,0.40693352
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D63C3360ABAC4BA36F6CA1D9,0.26107824,0.704621
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D6958337D6C604A1918A8FE0,0.6265449,0.5071277
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D6B04BAA44D7EC0B5567BA77,0.31100118,0.62719023
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D6BA044F3195F9CC92313729,0.76869017,0.15747185
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D6F5306F696D2C99F473AB47,0.9467041,0.81813926
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D710DB11456314852B937A09,0.23732501,0.60623914
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D74E1F8525A7D025062D0E4D,0.765513,0.16273335
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D7D88F302C4C0B302A40CE17,0.054194074,0.73211706
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D7F67DBAA280B28D9CFABC87,0.716625,0.9935261
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D8201218DE88CBA3313164A1,0.9478069,0.8200724
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D8328B79EFD2B1D3124F4B64,0.10497845,0.6316932
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D842B3E3C9944941D746129D,0.62733096,0.5163146
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D85C1D78D8FCB817088A169D,0.60818905,0.3624157
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D8C3872603A2E56C5090A263,0.7697696,0.17524274
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_D973764935DDD42F135E003B,0.9938326,0.47939816
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DA52C85E99329EABD320A0A3,0.711883,0.9980225
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DAC3FD16F04E93DA791583FC,0.942192,0.8291482
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DB28E037937898F5BC70919E,0.057680868,0.5838014
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DB9FDFBBCDC2AC8AF77A2636,0.6592964,0.4308071
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DBCAF2E631B741FAFCC28EFE,0.287305,0.6651327
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DBF7D65D13B5F0DA1C45BE45,0.17495222,0.64947224
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DC519C436B7926B337C347B7,0.6281939,0.43681356
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DCC0D35EC91F5FF71F2A7D70,0.13996059,0.5245564
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DD072F910B51CF2F688DE515,0.61316335,0.4691701
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DD144F175A9B431F5BF1DDB8,0.066617705,0.8351347
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DD8FFD74044D87C4A0E9BC0B,0.9927586,0.4764974
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DE071007DDB69502545510A8,0.24544103,0.6082194
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DE09670C55D2F052715F19EC,0.9342888,0.8247383
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DE2E73B96852105DA70B71AF,0.13929142,0.5245598
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DE637FF9D809931BDBA21ABA,0.61028177,0.4261241
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DEA154636D2A9A1D92679C55,0.5408285,0.3300418
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DF719BEF71CB7AA1AB711CC6,0.74283403,0.5134051
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DFCEBD087A34DB8779DAB9B2,0.54526335,0.53951466
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DFD8BE3D7DA67ABF4F2974BD,0.33679843,0.30539823
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_DFEF77E07F8D99093A1DC53F,0.25124764,0.56771696
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E02D909EB157472F7338ED54,0.6075377,0.4033897
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E0870EF92CD560798AD2AAA2,0.060321003,0.83789945
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E17C01ADBC84FB78517FA138,0.64311045,0.41726822
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E218B3C5F960117691FFFD5E,0.114581674,0.6899126
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E2AA3042688B57F89274E102,0.6143115,0.40229332
