segment_no,vector_row
052280_SEG_PREV_CURR_00104,5984
052280_SEG_CURR_NEXT_00103,5985
052229_SEG_PREV_CURR_00048,5986
052229_SEG_CURR_NEXT_00047,5987
052229_SEG_TURN_00221,5988
052315_SEG_CURR_NEXT_00371,5989
052315_SEG_PREV_CURR_00372,5990
052280_SEG_TURN_00107,5991
052556_SEG_TURN_00318,5992
052556_SEG_CURR_NEXT_00311,5993
052556_SEG_PREV_CURR_00312,5994
052556_SEG_TURN_00312,5995
052556_SEG_TURN_00320,5996
052556_SEG_CURR_NEXT_00310,5997
052556_SEG_PREV_CURR_00311,5998
052556_SEG_TURN_00310,5999
052556_SEG_TURN_00314,6000
052556_SEG_TURN_00311,6001
052556_SEG_TURN_00308,6002
052556_SEG_PREV_CURR_00310,6003
052556_SEG_CURR_NEXT_00309,6004
052556_SEG_PREV_CURR_00308,6005
052556_SEG_CURR_NEXT_00307,6006
052556_SEG_CURR_NEXT_00308,6007
052556_SEG_PREV_CURR_00309,6008
052556_SEG_PREV_CURR_00315,6009
052556_SEG_CURR_NEXT_00314,6010
052556_SEG_PREV_CURR_00313,6011
052556_SEG_CURR_NEXT_00312,6012
052556_SEG_TURN_00307,6013
052556_SEG_TURN_00322,6014
052556_SEG_PREV_CURR_00318,6015
052556_SEG_CURR_NEXT_00317,6016
052556_SEG_CURR_NEXT_00313,6017
052556_SEG_PREV_CURR_00314,6018
052556_SEG_TURN_00316,6019
052556_SEG_CURR_NEXT_00320,6020
052556_SEG_PREV_CURR_00321,6021
052556_SEG_PREV_CURR_00307,6022
052556_SEG_CURR_NEXT_00306,6023
052556_SEG_TURN_00655,6024
052556_SEG_PREV_CURR_00316,6025
052556_SEG_CURR_NEXT_00315,6026
052556_SEG_TURN_00663,6027
052556_SEG_CURR_NEXT_00318,6028
052556_SEG_PREV_CURR_00319,6029
052556_SEG_TURN_00659,6030
052556_SEG_TURN_00649,6031
052556_SEG_CURR_NEXT_00319,6032
052556_SEG_PREV_CURR_00320,6033
052556_SEG_TURN_00645,6034
052556_SEG_TURN_00657,6035
052556_SEG_TURN_00639,6036
052556_SEG_CURR_NEXT_00322,6037
052556_SEG_PREV_CURR_00323,6038
052556_SEG_PREV_CURR_00322,6039
052556_SEG_CURR_NEXT_00321,6040
052423_SEG_TURN_01461,6041
052315_SEG_TURN_00734,6042
052315_SEG_PREV_CURR_00735,6043
052315_SEG_CURR_NEXT_00734,6044
052315_SEG_CURR_NEXT_00733,6045
052315_SEG_PREV_CURR_00734,6046
052556_SEG_TURN_00808,6047
052556_SEG_PREV_CURR_00809,6048
052556_SEG_CURR_NEXT_00808,6049
052556_SEG_TURN_00800,6050
052556_SEG_PREV_CURR_00808,6051
052556_SEG_CURR_NEXT_00807,6052
052556_SEG_TURN_00798,6053
052556_SEG_TURN_00788,6054
052556_SEG_TURN_00792,6055
052556_SEG_TURN_00796,6056
052556_SEG_TURN_00794,6057
052315_SEG_TURN_00824,6058
052556_SEG_TURN_00790,6059
052315_SEG_TURN_00736,6060
052315_SEG_PREV_CURR_00736,6061
052315_SEG_CURR_NEXT_00735,6062
052556_SEG_PREV_CURR_00788,6063
052556_SEG_CURR_NEXT_00787,6064
052556_SEG_CURR_NEXT_00788,6065
052556_SEG_PREV_CURR_00789,6066
052556_SEG_CURR_NEXT_00795,6067
052556_SEG_PREV_CURR_00796,6068
052556_SEG_CURR_NEXT_00800,6069
052556_SEG_PREV_CURR_00801,6070
052556_SEG_CURR_NEXT_00794,6071
052556_SEG_PREV_CURR_00795,6072
052315_SEG_PREV_CURR_00737,6073
052315_SEG_CURR_NEXT_00736,6074
052315_SEG_TURN_00822,6075
052556_SEG_PREV_CURR_00790,6076
052556_SEG_CURR_NEXT_00789,6077
052315_SEG_CURR_NEXT_00823,6078
052315_SEG_PREV_CURR_00824,6079
052315_SEG_CURR_NEXT_00824,6080
052315_SEG_PREV_CURR_00825,6081
052556_SEG_TURN_00810,6082
052556_SEG_TURN_00806,6083
052556_SEG_CURR_NEXT_00809,6084
052556_SEG_PREV_CURR_00810,6085
052315_SEG_PREV_CURR_00823,6086
052315_SEG_CURR_NEXT_00822,6087
052556_SEG_CURR_NEXT_00791,6088
052556_SEG_PREV_CURR_00792,6089
052556_SEG_TURN_00804,6090
052556_SEG_CURR_NEXT_00810,6091
052364_SEG_TURN_00695,6092
052315_SEG_TURN_00531,6093
052315_SEG_CURR_NEXT_00531,6094
052315_SEG_PREV_CURR_00532,6095
052315_SEG_CURR_NEXT_00530,6096
052315_SEG_PREV_CURR_00531,6097
052364_SEG_CURR_NEXT_00694,6098
052364_SEG_PREV_CURR_00695,6099
052280_SEG_TURN_00192,6100
052280_SEG_CURR_NEXT_00192,6101
052280_SEG_PREV_CURR_00193,6102
052364_SEG_PREV_CURR_00696,6103
052364_SEG_CURR_NEXT_00695,6104
052315_SEG_TURN_00084,6105
052280_SEG_CURR_NEXT_00191,6106
052280_SEG_PREV_CURR_00192,6107
052315_SEG_PREV_CURR_00082,6108
052315_SEG_CURR_NEXT_00081,6109
052315_SEG_TURN_00082,6110
052315_SEG_PREV_CURR_00085,6111
052315_SEG_CURR_NEXT_00084,6112
052364_SEG_TURN_00693,6113
052315_SEG_TURN_00081,6114
052315_SEG_PREV_CURR_00081,6115
052315_SEG_CURR_NEXT_00080,6116
052315_SEG_TURN_00542,6117
052229_SEG_TURN_01193,6118
052229_SEG_CURR_NEXT_01192,6119
052229_SEG_PREV_CURR_01193,6120
052229_SEG_CURR_NEXT_01193,6121
052229_SEG_PREV_CURR_01194,6122
052315_SEG_CURR_NEXT_00541,6123
052315_SEG_PREV_CURR_00542,6124
052229_SEG_TURN_00486,6125
052315_SEG_TURN_00079,6126
052315_SEG_PREV_CURR_00084,6127
052315_SEG_CURR_NEXT_00083,6128
052315_SEG_CURR_NEXT_00542,6129
052315_SEG_PREV_CURR_00543,6130
052315_SEG_TURN_00884,6131
052315_SEG_PREV_CURR_00885,6132
052315_SEG_CURR_NEXT_00884,6133
052229_SEG_CURR_NEXT_00486,6134
052229_SEG_PREV_CURR_00487,6135
052364_SEG_TURN_00691,6136
052315_SEG_TURN_00085,6137
052315_SEG_PREV_CURR_00884,6138
052315_SEG_CURR_NEXT_00883,6139
052229_SEG_CURR_NEXT_00485,6140
052229_SEG_PREV_CURR_00486,6141
052423_SEG_TURN_01526,6142
052423_SEG_TURN_00920,6143
052423_SEG_TURN_00915,6144
052364_SEG_TURN_01029,6145
052556_SEG_TURN_00132,6146
052364_SEG_TURN_01041,6147
052423_SEG_PREV_CURR_00915,6148
052423_SEG_CURR_NEXT_00914,6149
052423_SEG_PREV_CURR_00916,6150
052423_SEG_CURR_NEXT_00915,6151
052423_SEG_CURR_NEXT_01525,6152
052423_SEG_PREV_CURR_01526,6153
052423_SEG_TURN_01402,6154
052364_SEG_PREV_CURR_01042,6155
052364_SEG_CURR_NEXT_01041,6156
052423_SEG_PREV_CURR_01527,6157
052423_SEG_CURR_NEXT_01526,6158
052364_SEG_PREV_CURR_01030,6159
052364_SEG_CURR_NEXT_01029,6160
052423_SEG_PREV_CURR_01402,6161
052423_SEG_CURR_NEXT_01401,6162
052364_SEG_PREV_CURR_01029,6163
052364_SEG_CURR_NEXT_01028,6164
052229_SEG_TURN_00496,6165
052423_SEG_PREV_CURR_01403,6166
052423_SEG_CURR_NEXT_01402,6167
052556_SEG_CURR_NEXT_00132,6168
052556_SEG_PREV_CURR_00133,6169
052423_SEG_CURR_NEXT_00920,6170
052423_SEG_PREV_CURR_00921,6171
052493_SEG_TURN_01460,6172
052364_SEG_CURR_NEXT_01040,6173
052364_SEG_PREV_CURR_01041,6174
052229_SEG_PREV_CURR_00497,6175
052229_SEG_CURR_NEXT_00496,6176
052423_SEG_CURR_NEXT_00919,6177
052423_SEG_PREV_CURR_00920,6178
052493_SEG_PREV_CURR_01461,6179
052493_SEG_CURR_NEXT_01460,6180
052493_SEG_CURR_NEXT_01459,6181
052556_SEG_TURN_00853,6182
052556_SEG_CURR_NEXT_00852,6183
052556_SEG_PREV_CURR_00853,6184
052556_SEG_CURR_NEXT_00853,6185
052556_SEG_PREV_CURR_00854,6186
052315_SEG_TURN_00169,6187
052229_SEG_TURN_01039,6188
052315_SEG_CURR_NEXT_00168,6189
052315_SEG_PREV_CURR_00169,6190
052229_SEG_TURN_01037,6191
052315_SEG_CURR_NEXT_00169,6192
052315_SEG_PREV_CURR_00170,6193
052229_SEG_PREV_CURR_01038,6194
052229_SEG_CURR_NEXT_01037,6195
052229_SEG_CURR_NEXT_01036,6196
052229_SEG_PREV_CURR_01037,6197
052229_SEG_CURR_NEXT_01038,6198
052229_SEG_PREV_CURR_01039,6199
052556_SEG_PREV_CURR_00857,6200
052556_SEG_CURR_NEXT_00856,6201
052556_SEG_TURN_00279,6202
052556_SEG_PREV_CURR_00856,6203
052556_SEG_CURR_NEXT_00855,6204
052229_SEG_CURR_NEXT_01039,6205
052229_SEG_PREV_CURR_01040,6206
052423_SEG_TURN_01057,6207
052556_SEG_TURN_00861,6208
052556_SEG_TURN_00856,6209
052556_SEG_TURN_00855,6210
052556_SEG_PREV_CURR_00279,6211
052556_SEG_CURR_NEXT_00278,6212
052423_SEG_TURN_01077,6213
052423_SEG_PREV_CURR_01057,6214
052423_SEG_CURR_NEXT_01056,6215
052315_SEG_TURN_00613,6216
052556_SEG_PREV_CURR_00861,6217
052556_SEG_CURR_NEXT_00860,6218
052556_SEG_CURR_NEXT_00857,6219
052556_SEG_PREV_CURR_00858,6220
052423_SEG_PREV_CURR_01058,6221
052423_SEG_CURR_NEXT_01057,6222
052556_SEG_PREV_CURR_00855,6223
052556_SEG_CURR_NEXT_00854,6224
052423_SEG_TURN_00775,6225
052423_SEG_PREV_CURR_00776,6226
052423_SEG_CURR_NEXT_00775,6227
052423_SEG_PREV_CURR_00775,6228
052423_SEG_CURR_NEXT_00774,6229
052493_SEG_TURN_00149,6230
052556_SEG_TURN_00262,6231
052493_SEG_CURR_NEXT_00149,6232
052493_SEG_PREV_CURR_00150,6233
052493_SEG_CURR_NEXT_00148,6234
052493_SEG_PREV_CURR_00149,6235
052423_SEG_TURN_01062,6236
052556_SEG_TURN_00264,6237
052423_SEG_TURN_00416,6238
052423_SEG_CURR_NEXT_01062,6239
052423_SEG_PREV_CURR_01063,6240
052423_SEG_PREV_CURR_00416,6241
052423_SEG_CURR_NEXT_00415,6242
052423_SEG_CURR_NEXT_00416,6243
052423_SEG_PREV_CURR_00417,6244
052556_SEG_TURN_00608,6245
052364_SEG_TURN_00277,6246
052423_SEG_TURN_00808,6247
052556_SEG_TURN_00616,6248
052423_SEG_CURR_NEXT_01061,6249
052423_SEG_PREV_CURR_01062,6250
052364_SEG_PREV_CURR_00278,6251
052364_SEG_CURR_NEXT_00277,6252
052423_SEG_TURN_00414,6253
052364_SEG_PREV_CURR_00277,6254
052364_SEG_CURR_NEXT_00276,6255
052315_SEG_TURN_00888,6256
052556_SEG_PREV_CURR_00247,6257
052556_SEG_CURR_NEXT_00246,6258
052556_SEG_TURN_00246,6259
052556_SEG_CURR_NEXT_00245,6260
052556_SEG_PREV_CURR_00246,6261
052315_SEG_TURN_01292,6262
052315_SEG_CURR_NEXT_01292,6263
052315_SEG_PREV_CURR_01293,6264
052315_SEG_CURR_NEXT_01291,6265
052315_SEG_PREV_CURR_01292,6266
052556_SEG_TURN_00244,6267
052423_SEG_TURN_00641,6268
052556_SEG_CURR_NEXT_00244,6269
052556_SEG_PREV_CURR_00245,6270
052556_SEG_PREV_CURR_00255,6271
052556_SEG_CURR_NEXT_00254,6272
052493_SEG_TURN_00440,6273
052556_SEG_TURN_00255,6274
052556_SEG_PREV_CURR_00244,6275
052556_SEG_CURR_NEXT_00243,6276
052493_SEG_TURN_01530,6277
052493_SEG_TURN_00265,6278
052493_SEG_CURR_NEXT_01529,6279
052493_SEG_PREV_CURR_01530,6280
052423_SEG_CURR_NEXT_00641,6281
052423_SEG_PREV_CURR_00642,6282
052493_SEG_TURN_00907,6283
052280_SEG_TURN_00901,6284
052556_SEG_CURR_NEXT_00255,6285
052556_SEG_PREV_CURR_00256,6286
052423_SEG_PREV_CURR_00641,6287
052423_SEG_CURR_NEXT_00640,6288
052493_SEG_PREV_CURR_01531,6289
052493_SEG_CURR_NEXT_01530,6290
052493_SEG_PREV_CURR_00265,6291
052493_SEG_CURR_NEXT_00264,6292
052556_SEG_CURR_NEXT_00253,6293
052556_SEG_PREV_CURR_00254,6294
052493_SEG_TURN_01074,6295
052556_SEG_TURN_00254,6296
052493_SEG_CURR_NEXT_01073,6297
052493_SEG_PREV_CURR_01074,6298
052493_SEG_PREV_CURR_00907,6299
052493_SEG_CURR_NEXT_00906,6300
052493_SEG_CURR_NEXT_00265,6301
052556_SEG_CURR_NEXT_00258,6302
052556_SEG_PREV_CURR_00259,6303
052556_SEG_TURN_00258,6304
052556_SEG_CURR_NEXT_00257,6305
052556_SEG_PREV_CURR_00258,6306
052493_SEG_PREV_CURR_00221,6307
052493_SEG_CURR_NEXT_00220,6308
052493_SEG_TURN_00220,6309
052493_SEG_PREV_CURR_00220,6310
052493_SEG_CURR_NEXT_00219,6311
052556_SEG_TURN_00859,6312
052556_SEG_TURN_00443,6313
052556_SEG_PREV_CURR_00925,6314
052556_SEG_CURR_NEXT_00924,6315
052556_SEG_CURR_NEXT_00442,6316
052556_SEG_PREV_CURR_00443,6317
052556_SEG_PREV_CURR_00444,6318
052556_SEG_CURR_NEXT_00443,6319
052364_SEG_CURR_NEXT_00703,6320
052364_SEG_PREV_CURR_00704,6321
052364_SEG_TURN_00703,6322
052556_SEG_TURN_00924,6323
052280_SEG_TURN_00902,6324
052364_SEG_CURR_NEXT_00702,6325
052364_SEG_PREV_CURR_00703,6326
052364_SEG_TURN_00728,6327
052280_SEG_PREV_CURR_00903,6328
052280_SEG_CURR_NEXT_00902,6329
052556_SEG_TURN_00259,6330
052493_SEG_TURN_01320,6331
052280_SEG_CURR_NEXT_00901,6332
052280_SEG_PREV_CURR_00902,6333
052556_SEG_CURR_NEXT_00858,6334
052556_SEG_PREV_CURR_00859,6335
052556_SEG_PREV_CURR_00924,6336
052556_SEG_CURR_NEXT_00923,6337
052556_SEG_CURR_NEXT_00859,6338
052556_SEG_PREV_CURR_00860,6339
052556_SEG_PREV_CURR_00248,6340
052556_SEG_CURR_NEXT_00247,6341
052556_SEG_TURN_00325,6342
052556_SEG_TURN_00328,6343
052556_SEG_TURN_00330,6344
052556_SEG_TURN_00336,6345
052556_SEG_TURN_00324,6346
052556_SEG_PREV_CURR_00329,6347
052556_SEG_CURR_NEXT_00328,6348
052556_SEG_CURR_NEXT_00329,6349
052556_SEG_PREV_CURR_00330,6350
052556_SEG_CURR_NEXT_00327,6351
052556_SEG_PREV_CURR_00328,6352
052556_SEG_CURR_NEXT_00335,6353
052556_SEG_PREV_CURR_00336,6354
052556_SEG_TURN_00326,6355
052556_SEG_TURN_00929,6356
052556_SEG_PREV_CURR_00327,6357
052556_SEG_CURR_NEXT_00326,6358
052556_SEG_PREV_CURR_00930,6359
052556_SEG_CURR_NEXT_00929,6360
052556_SEG_PREV_CURR_00331,6361
052556_SEG_CURR_NEXT_00330,6362
052556_SEG_PREV_CURR_00337,6363
052556_SEG_CURR_NEXT_00336,6364
052556_SEG_CURR_NEXT_00928,6365
052556_SEG_PREV_CURR_00929,6366
052556_SEG_CURR_NEXT_00323,6367
052556_SEG_PREV_CURR_00324,6368
052556_SEG_PREV_CURR_00325,6369
052556_SEG_CURR_NEXT_00324,6370
052556_SEG_TURN_00335,6371
052556_SEG_PREV_CURR_00326,6372
052556_SEG_CURR_NEXT_00325,6373
052556_SEG_PREV_CURR_00335,6374
052556_SEG_CURR_NEXT_00334,6375
052315_SEG_TURN_01135,6376
052556_SEG_TURN_01035,6377
052556_SEG_TURN_00005,6378
052556_SEG_PREV_CURR_01036,6379
052556_SEG_CURR_NEXT_01035,6380
052556_SEG_CURR_NEXT_01034,6381
052556_SEG_PREV_CURR_01035,6382
052556_SEG_TURN_00012,6383
052556_SEG_CURR_NEXT_00004,6384
052556_SEG_PREV_CURR_00005,6385
052556_SEG_CURR_NEXT_00012,6386
052556_SEG_PREV_CURR_00013,6387
052556_SEG_CURR_NEXT_00741,6388
052556_SEG_PREV_CURR_00742,6389
052556_SEG_CURR_NEXT_00740,6390
052423_SEG_TURN_01537,6391
052423_SEG_TURN_01535,6392
052423_SEG_TURN_01013,6393
052423_SEG_CURR_NEXT_01012,6394
052423_SEG_PREV_CURR_01013,6395
052364_SEG_TURN_01174,6396
052364_SEG_CURR_NEXT_01173,6397
052364_SEG_PREV_CURR_01174,6398
052364_SEG_PREV_CURR_01175,6399
052364_SEG_CURR_NEXT_01174,6400
052493_SEG_TURN_01394,6401
052493_SEG_TURN_01392,6402
052493_SEG_PREV_CURR_01393,6403
052493_SEG_CURR_NEXT_01392,6404
052493_SEG_PREV_CURR_01392,6405
052493_SEG_CURR_NEXT_01391,6406
052423_SEG_TURN_00997,6407
052315_SEG_TURN_01283,6408
052315_SEG_PREV_CURR_01284,6409
052315_SEG_CURR_NEXT_01283,6410
052315_SEG_PREV_CURR_01283,6411
052364_SEG_TURN_00315,6412
052364_SEG_PREV_CURR_00995,6413
052364_SEG_CURR_NEXT_00994,6414
052364_SEG_CURR_NEXT_00873,6415
052364_SEG_PREV_CURR_00874,6416
052364_SEG_TURN_01006,6417
052364_SEG_TURN_00878,6418
052364_SEG_TURN_00874,6419
052364_SEG_TURN_00876,6420
052364_SEG_TURN_00899,6421
052364_SEG_TURN_00995,6422
052364_SEG_TURN_00891,6423
052364_SEG_TURN_00298,6424
052364_SEG_TURN_00914,6425
052364_SEG_TURN_00887,6426
052364_SEG_TURN_01037,6427
052364_SEG_TURN_00897,6428
052364_SEG_TURN_00994,6429
052364_SEG_TURN_00318,6430
052364_SEG_TURN_01008,6431
052364_SEG_TURN_00288,6432
052364_SEG_TURN_00997,6433
052364_SEG_TURN_00873,6434
052364_SEG_TURN_00901,6435
052364_SEG_TURN_00884,6436
052364_SEG_TURN_00889,6437
052364_SEG_TURN_00909,6438
052364_SEG_TURN_00657,6439
052364_SEG_TURN_00324,6440
052364_SEG_TURN_01033,6441
052364_SEG_TURN_00903,6442
052364_SEG_TURN_00294,6443
052364_SEG_PREV_CURR_01028,6444
052364_SEG_CURR_NEXT_01027,6445
052364_SEG_PREV_CURR_00996,6446
052364_SEG_CURR_NEXT_00995,6447
052364_SEG_TURN_01001,6448
052364_SEG_CURR_NEXT_00996,6449
052364_SEG_PREV_CURR_00997,6450
052364_SEG_TURN_00895,6451
052364_SEG_TURN_01039,6452
052364_SEG_TURN_01027,6453
052364_SEG_TURN_00296,6454
052364_SEG_TURN_00893,6455
052364_SEG_TURN_00310,6456
052364_SEG_TURN_00882,6457
052364_SEG_TURN_00880,6458
052280_SEG_TURN_00031,6459
052364_SEG_PREV_CURR_00994,6460
052364_SEG_CURR_NEXT_00993,6461
052315_SEG_TURN_00226,6462
052315_SEG_TURN_00228,6463
052315_SEG_CURR_NEXT_00226,6464
052315_SEG_PREV_CURR_00227,6465
052315_SEG_CURR_NEXT_00225,6466
052315_SEG_PREV_CURR_00226,6467
052315_SEG_PREV_CURR_00229,6468
052315_SEG_CURR_NEXT_00228,6469
052315_SEG_CURR_NEXT_00227,6470
052315_SEG_PREV_CURR_00228,6471
052364_SEG_TURN_00289,6472
052364_SEG_TURN_00301,6473
052364_SEG_TURN_00295,6474
052364_SEG_PREV_CURR_00290,6475
052364_SEG_CURR_NEXT_00289,6476
052364_SEG_CURR_NEXT_00304,6477
052364_SEG_PREV_CURR_00305,6478
052423_SEG_TURN_01341,6479
052364_SEG_PREV_CURR_00295,6480
052364_SEG_CURR_NEXT_00294,6481
052364_SEG_CURR_NEXT_00301,6482
052364_SEG_PREV_CURR_00302,6483
052364_SEG_CURR_NEXT_00295,6484
052364_SEG_PREV_CURR_00296,6485
052364_SEG_TURN_00299,6486
052556_SEG_TURN_00331,6487
052364_SEG_CURR_NEXT_00288,6488
052364_SEG_PREV_CURR_00289,6489
052315_SEG_TURN_00232,6490
052364_SEG_CURR_NEXT_00298,6491
052364_SEG_PREV_CURR_00299,6492
052315_SEG_PREV_CURR_00233,6493
052315_SEG_CURR_NEXT_00232,6494
052315_SEG_CURR_NEXT_00231,6495
052315_SEG_PREV_CURR_00232,6496
052556_SEG_CURR_NEXT_00331,6497
052556_SEG_PREV_CURR_00332,6498
052423_SEG_PREV_CURR_01341,6499
052423_SEG_CURR_NEXT_01340,6500
052364_SEG_CURR_NEXT_00299,6501
052364_SEG_PREV_CURR_00300,6502
052364_SEG_TURN_00304,6503
052423_SEG_PREV_CURR_01342,6504
052423_SEG_CURR_NEXT_01341,6505
052364_SEG_TURN_00302,6506
052556_SEG_TURN_00948,6507
052556_SEG_TURN_00181,6508
052556_SEG_PREV_CURR_00181,6509
052556_SEG_CURR_NEXT_00180,6510
052556_SEG_CURR_NEXT_00947,6511
052556_SEG_PREV_CURR_00948,6512
052556_SEG_CURR_NEXT_00948,6513
052556_SEG_PREV_CURR_00949,6514
052556_SEG_PREV_CURR_00182,6515
052556_SEG_CURR_NEXT_00181,6516
052556_SEG_TURN_00234,6517
052364_SEG_TURN_01173,6518
052364_SEG_TURN_00974,6519
052364_SEG_TURN_00954,6520
052364_SEG_TURN_00959,6521
052364_SEG_TURN_01167,6522
052364_SEG_TURN_00950,6523
052364_SEG_TURN_01169,6524
052364_SEG_TURN_01171,6525
052364_SEG_TURN_01175,6526
052364_SEG_TURN_00957,6527
052364_SEG_TURN_00246,6528
052364_SEG_TURN_00258,6529
052364_SEG_TURN_00963,6530
052556_SEG_PREV_CURR_00943,6531
052556_SEG_CURR_NEXT_00942,6532
052364_SEG_TURN_00972,6533
052364_SEG_TURN_00001,6534
052364_SEG_PREV_CURR_01160,6535
052364_SEG_CURR_NEXT_01159,6536
052364_SEG_TURN_01160,6537
052364_SEG_TURN_00278,6538
052364_SEG_TURN_00254,6539
052364_SEG_CURR_NEXT_00954,6540
052364_SEG_PREV_CURR_00955,6541
052364_SEG_TURN_00952,6542
052423_SEG_CURR_NEXT_01106,6543
052423_SEG_PREV_CURR_01107,6544
052364_SEG_TURN_00270,6545
052364_SEG_TURN_00272,6546
052364_SEG_TURN_00961,6547
052364_SEG_TURN_00280,6548
052556_SEG_TURN_00950,6549
052423_SEG_TURN_01107,6550
052364_SEG_TURN_00252,6551
052364_SEG_CURR_NEXT_00001,6552
052364_SEG_PREV_CURR_00002,6553
052364_SEG_CURR_NEXT_00949,6554
052364_SEG_CURR_NEXT_00248,6555
052364_SEG_PREV_CURR_00249,6556
052364_SEG_TURN_00249,6557
052364_SEG_PREV_CURR_00250,6558
052364_SEG_CURR_NEXT_00249,6559
052364_SEG_PREV_CURR_00271,6560
052364_SEG_CURR_NEXT_00270,6561
052364_SEG_CURR_NEXT_00271,6562
052364_SEG_PREV_CURR_00272,6563
052364_SEG_CURR_NEXT_00267,6564
052364_SEG_PREV_CURR_00268,6565
052364_SEG_TURN_00267,6566
052364_SEG_CURR_NEXT_00266,6567
052364_SEG_PREV_CURR_00267,6568
052364_SEG_CURR_NEXT_00254,6569
052364_SEG_PREV_CURR_00255,6570
052364_SEG_PREV_CURR_00950,6571
052364_SEG_TURN_00283,6572
052364_SEG_TURN_00268,6573
052364_SEG_TURN_00274,6574
052280_SEG_TURN_00843,6575
052280_SEG_PREV_CURR_00843,6576
052280_SEG_CURR_NEXT_00842,6577
052364_SEG_CURR_NEXT_01166,6578
052364_SEG_PREV_CURR_01167,6579
052280_SEG_CURR_NEXT_00843,6580
052280_SEG_PREV_CURR_00844,6581
052364_SEG_TURN_00966,6582
052364_SEG_PREV_CURR_00957,6583
052364_SEG_CURR_NEXT_00956,6584
052364_SEG_TURN_00248,6585
052364_SEG_TURN_00285,6586
052364_SEG_TURN_00276,6587
052364_SEG_PREV_CURR_00246,6588
052364_SEG_CURR_NEXT_00245,6589
052364_SEG_TURN_00250,6590
052364_SEG_CURR_NEXT_00953,6591
052364_SEG_PREV_CURR_00954,6592
052364_SEG_PREV_CURR_00953,6593
052364_SEG_CURR_NEXT_00959,6594
052364_SEG_PREV_CURR_00960,6595
052364_SEG_CURR_NEXT_00960,6596
052364_SEG_PREV_CURR_00961,6597
052364_SEG_CURR_NEXT_00974,6598
052364_SEG_PREV_CURR_00975,6599
052364_SEG_CURR_NEXT_00975,6600
052364_SEG_PREV_CURR_00976,6601
052364_SEG_TURN_00960,6602
052364_SEG_PREV_CURR_00967,6603
052364_SEG_CURR_NEXT_00966,6604
052364_SEG_TURN_00975,6605
052364_SEG_CURR_NEXT_00965,6606
052364_SEG_PREV_CURR_00966,6607
052364_SEG_PREV_CURR_00963,6608
052364_SEG_CURR_NEXT_00962,6609
052364_SEG_CURR_NEXT_00961,6610
052364_SEG_PREV_CURR_00962,6611
052364_SEG_PREV_CURR_00956,6612
052364_SEG_CURR_NEXT_00955,6613
052364_SEG_TURN_00955,6614
052364_SEG_TURN_00967,6615
052364_SEG_CURR_NEXT_00967,6616
052364_SEG_PREV_CURR_00968,6617
052364_SEG_TURN_00956,6618
052315_SEG_TURN_00083,6619
052315_SEG_CURR_NEXT_00082,6620
052315_SEG_PREV_CURR_00083,6621
052315_SEG_PREV_CURR_00086,6622
052315_SEG_CURR_NEXT_00085,6623
052315_SEG_CURR_NEXT_00078,6624
052315_SEG_PREV_CURR_00079,6625
052315_SEG_PREV_CURR_00080,6626
052315_SEG_CURR_NEXT_00079,6627
052423_SEG_TURN_00325,6628
052556_SEG_TURN_00827,6629
052423_SEG_PREV_CURR_00326,6630
052423_SEG_CURR_NEXT_00325,6631
052556_SEG_PREV_CURR_00827,6632
052556_SEG_CURR_NEXT_00826,6633
052423_SEG_CURR_NEXT_00324,6634
052423_SEG_PREV_CURR_00325,6635
052556_SEG_TURN_00823,6636
052364_SEG_TURN_01252,6637
052364_SEG_CURR_NEXT_01252,6638
052364_SEG_PREV_CURR_01253,6639
052364_SEG_TURN_00684,6640
052364_SEG_PREV_CURR_00685,6641
052364_SEG_CURR_NEXT_00684,6642
052364_SEG_PREV_CURR_00684,6643
052364_SEG_CURR_NEXT_00683,6644
052229_SEG_TURN_00912,6645
052229_SEG_CURR_NEXT_00912,6646
052229_SEG_PREV_CURR_00913,6647
052364_SEG_TURN_01253,6648
052229_SEG_PREV_CURR_00912,6649
052229_SEG_CURR_NEXT_00911,6650
052364_SEG_PREV_CURR_01252,6651
052364_SEG_CURR_NEXT_01251,6652
052364_SEG_CURR_NEXT_01253,6653
052364_SEG_PREV_CURR_01254,6654
052493_SEG_TURN_00289,6655
052493_SEG_PREV_CURR_00290,6656
052493_SEG_CURR_NEXT_00289,6657
052315_SEG_TURN_00681,6658
052493_SEG_CURR_NEXT_00288,6659
052493_SEG_PREV_CURR_00289,6660
052364_SEG_TURN_01250,6661
052315_SEG_CURR_NEXT_00681,6662
052315_SEG_PREV_CURR_00682,6663
052315_SEG_PREV_CURR_00681,6664
052315_SEG_CURR_NEXT_00680,6665
052364_SEG_TURN_01279,6666
052364_SEG_PREV_CURR_01250,6667
052364_SEG_CURR_NEXT_01249,6668
052229_SEG_TURN_00620,6669
052229_SEG_PREV_CURR_00620,6670
052229_SEG_CURR_NEXT_00619,6671
052364_SEG_PREV_CURR_01280,6672
052364_SEG_CURR_NEXT_01279,6673
052229_SEG_TURN_00021,6674
052364_SEG_PREV_CURR_01279,6675
052364_SEG_CURR_NEXT_01278,6676
052229_SEG_PREV_CURR_00621,6677
052229_SEG_CURR_NEXT_00620,6678
052229_SEG_CURR_NEXT_00021,6679
052229_SEG_PREV_CURR_00022,6680
052229_SEG_CURR_NEXT_00020,6681
052229_SEG_PREV_CURR_00021,6682
